Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","P/C Vol","Options Vol","P/C OI","Total OI",Last,"Call Volume","Put Volume","Call OI","Put OI"
2025-05-13,77.91%,-0.52%,6.87%,37%,0.39899953782998,257297,0.29857100980471,1266956,28.39,183915,73382,975654,291302
2025-05-12,78.43%,+3.79%,7.04%,38%,0.22540153697159,194856,0.29274057006839,1220881,28.05,159014,35842,944413,276468
2025-05-09,74.65%,+9.58%,5.80%,30%,0.14287740658107,386744,0.30194399038412,1275965,27.54,338395,48349,980046,295919
2025-05-08,65.07%,+1.75%,2.68%,8%,0.15277410249625,196035,0.31752220750807,1232683,26.78,170055,25980,935607,297076
2025-05-07,63.32%,+2.19%,2.11%,6%,0.18472879304654,96912,0.32246018707365,1200208,26.01,81801,15111,907557,292651
2025-05-06,61.13%,-3.58%,1.40%,3%,0.23757723516713,132995,0.32477352758721,1161731,26.04,107464,25531,876928,284803
2025-05-05,64.71%,-2.15%,2.57%,7%,0.23374790719923,154749,0.3216502619887,1114623,26.6,125430,29319,843357,271266
2025-05-02,66.86%,+4.76%,3.27%,10%,0.27988288334974,246979,0.32005515098128,1206339,27.48,192970,54009,913855,292484
2025-05-01,62.10%,-10.04%,1.72%,4%,0.27686678654178,142732,0.31615352610776,1189429,27.43,111783,30949,903716,285713
2025-04-30,72.14%,+9.87%,4.99%,19%,0.17870384350831,140518,0.32112955300519,1156785,27.86,119214,21304,875603,281182
2025-04-29,62.27%,-3.10%,1.77%,4%,0.26451656290831,131621,0.31872590171764,1126606,27.26,104088,27533,854314,272292
2025-04-28,65.38%,-3.63%,2.78%,7%,0.20459064580271,139335,0.32482633700684,1086139,27.59,115670,23665,819835,266304
2025-04-25,69.00%,-1.19%,3.96%,12%,0.21644245142003,256347,0.31434075845065,1231419,27.46,210735,45612,936910,294509
2025-04-24,70.19%,+1.59%,4.35%,13%,0.26450218327984,174911,0.31866536982721,1214773,27.08,138324,36587,921214,293559
2025-04-23,68.60%,-8.21%,3.83%,11%,0.23898808991843,207953,0.31332480008563,1177900,27.12,167841,40112,896884,281016
2025-04-22,76.80%,-0.28%,6.51%,29%,0.18151168831169,227441,0.321760600932,1140230,27.8,192500,34941,862660,277570
2025-04-21,77.08%,-0.22%,6.60%,30%,0.25048327233363,194065,0.32178247778014,1092173,26.77,155192,38873,826288,265885
2025-04-17,77.30%,-2.57%,6.67%,32%,0.31666252793643,318132,0.32236733863183,1390460,26.78,241620,76512,1051493,338967
2025-04-16,79.88%,-2.63%,7.51%,35%,0.24957855800133,206068,0.32649812815623,1370900,26.25,164910,41158,1033473,337427
2025-04-15,82.51%,-5.32%,8.36%,42%,0.21893965756212,206670,0.32418003124641,1326451,26.7,169549,37121,1001715,324736
2025-04-14,87.83%,-5.30%,10.10%,49%,0.21834664963077,289880,0.32232814946052,1269558,26.98,237929,51951,960093,309465
2025-04-11,93.13%,+11.53%,11.82%,53%,0.25207196778444,508360,0.32619294087777,1420781,26.4,406015,102345,1071323,349458
2025-04-10,81.60%,+8.34%,8.07%,40%,0.20364805514111,400946,0.3372250397993,1356568,25.02,333109,67837,1014465,342103
2025-04-09,73.26%,-9.21%,5.35%,22%,0.50399268008651,361620,0.33859154815215,1318850,25.4,240440,121180,985252,333598
2025-04-08,82.47%,-7.51%,8.35%,43%,0.28547888653676,219214,0.3367845328815,1290743,23.39,170531,48683,965558,325185
2025-04-07,89.98%,-4.06%,10.80%,51%,0.22513105766537,306148,0.33689308807903,1221689,24.29,249890,56258,913827,307862
2025-04-04,94.03%,+22.97%,12.12%,55%,0.22125060330932,536427,0.32841501669258,1383519,23.49,439244,97183,1041481,342038
2025-04-03,71.06%,-3.49%,4.64%,18%,0.24983233969298,236682,0.34298065948034,1356624,21.1,189371,47311,1010159,346465
2025-04-02,74.55%,-1.82%,5.77%,27%,0.2014688101742,160980,0.34889877870183,1327253,22.69,133986,26994,983953,343300
2025-04-01,76.37%,-4.63%,6.36%,31%,0.28497948332659,200106,0.35707195133098,1276850,22.61,155727,44379,940886,335964
2025-03-31,81.00%,-0.73%,7.87%,39%,0.30876006336494,281725,0.36668081780618,1194341,22.32,215261,66464,873899,320442
2025-03-28,81.73%,-14.62%,8.11%,41%,0.4240471244515,488095,0.38506628606659,1469252,21.73,342752,145343,1060781,408471
2025-03-27,96.36%,+25.74%,12.88%,57%,0.686652351209,1205695,0.34325166728953,1045935,22.09,714845,490850,778659,267276
2025-03-26,70.62%,-4.03%,4.49%,16%,0.41968092112104,819207,0.3036515008091,900685,28.36,577036,242171,690894,209791
2025-03-25,74.65%,+0.49%,5.80%,28%,0.35837363286644,211511,0.29218959689845,831922,25.4,155709,55802,643808,188114
2025-03-24,74.16%,-0.58%,5.64%,26%,0.29820172492337,168134,0.28640791374156,765953,25.61,129513,38621,595420,170533
2025-03-21,74.73%,+1.17%,5.83%,28%,0.30052245067955,212335,0.27766340784542,885017,24.75,163269,49066,692684,192333
2025-03-20,73.56%,-3.46%,5.45%,25%,0.37415464382326,97532,0.27835873332664,865996,23.51,70976,26556,677428,188568
2025-03-19,77.02%,+1.48%,6.58%,32%,0.18444549934446,104795,0.2829146095511,843483,23.71,88476,16319,657474,186009
2025-03-18,75.53%,-1.30%,6.09%,29%,0.17822209706186,62758,0.28743920136383,822402,23.3,53265,9493,638789,183613
2025-03-17,76.83%,-4.44%,6.51%,31%,0.19121007599511,112075,0.29364378543221,788168,23.5,94085,17990,609262,178906
2025-03-14,81.27%,+1.72%,7.96%,38%,0.18417623555668,164488,0.29064858335426,863320,23.05,138905,25583,668904,194416
2025-03-13,79.55%,-1.57%,7.40%,34%,0.20634689393112,99368,0.29416932216788,838249,21.95,82371,16997,647712,190537
2025-03-12,81.13%,-5.32%,7.91%,37%,0.19816439246264,73759,0.29584914465169,821961,21.99,61560,12199,634303,187658
2025-03-11,86.45%,-6.29%,9.65%,45%,0.26028111037295,96748,0.3011815629387,800820,22.61,76767,19981,615456,185364
2025-03-10,92.74%,+4.82%,11.70%,49%,0.21670448826059,137793,0.31106747315215,749102,22.42,113251,24542,571368,177734
2025-03-07,87.92%,-1.97%,10.13%,46%,0.23159066217971,139437,0.2918233927855,840397,24,113217,26220,650551,189846
2025-03-06,89.89%,+3.26%,10.77%,47%,0.25264532984977,105479,0.29806110561006,816705,24.2,84205,21274,629173,187532
2025-03-05,86.63%,+4.62%,9.71%,45%,0.23582345774726,89266,0.30201684794866,790888,25.07,72232,17034,607433,183455
2025-03-04,82.01%,-2.44%,8.20%,38%,0.22164207526076,99438,0.30604335282253,767307,24.3,81397,18041,587505,179802
2025-03-03,84.45%,-0.25%,9.00%,42%,0.1939554820601,109746,0.30862390133232,728507,24.4,91918,17828,556697,171810
2025-02-28,84.70%,-0.84%,9.08%,41%,0.17877085208455,134895,0.29964865754571,844873,25.04,114437,20458,650078,194795
2025-02-27,85.55%,-0.72%,9.35%,43%,0.17671818480763,125244,0.31266276174705,802965,24.48,106435,18809,611707,191258
2025-02-26,86.27%,-1.77%,9.59%,43%,0.13361513542156,94132,0.32181376893604,775524,24.61,83037,11095,586712,188812
2025-02-25,88.04%,+6.47%,10.16%,43%,0.2260806131238,139501,0.33063482777062,741459,24.42,113778,25723,557222,184237
2025-02-24,81.56%,+1.83%,8.06%,37%,0.29966860843868,137657,0.33410256169918,711657,25,105917,31740,533435,178222
2025-02-21,79.74%,+7.57%,7.46%,35%,0.28516578854379,243679,0.3019384254521,889194,26.42,189609,54070,682977,206217
2025-02-20,72.17%,+7.63%,4.99%,20%,0.20018524526683,229353,0.31156754898591,839377,27.04,191098,38255,639980,199397
2025-02-19,64.53%,-1.78%,2.51%,6%,0.25846884196507,117171,0.31136690601431,819464,26,93106,24065,624893,194571
2025-02-18,66.32%,-0.03%,3.09%,7%,0.18105939004815,154518,0.31966945046646,782820,26.97,130830,23688,593194,189626
2025-02-14,66.35%,+1.21%,3.10%,7%,0.27918505702482,362278,0.31177815125033,867168,27,283210,79068,661063,206105
2025-02-13,65.14%,+2.32%,2.71%,6%,0.23329902213073,95852,0.31052278355048,849435,26.34,77720,18132,648165,201270
2025-02-12,62.82%,-2.57%,1.95%,4%,0.20661331320554,108705,0.31519367050058,833479,25.99,90091,18614,633731,199748
2025-02-11,65.39%,-5.52%,2.79%,6%,0.29862664516465,149781,0.30953116552097,813816,26.56,115338,34443,621456,192360
2025-02-10,70.92%,+11.14%,4.59%,15%,0.15760773819012,275976,0.33856201657178,723893,27.12,238402,37574,540799,183094
2025-02-07,59.78%,-0.96%,0.96%,2%,0.18206064620722,135619,0.30242407415645,849075,24.73,114731,20888,651919,197156
2025-02-06,60.74%,-2.73%,1.27%,2%,0.20685299676154,127078,0.31084922487255,819442,24.8,105297,21781,625123,194319
2025-02-05,63.47%,+0.06%,2.16%,4%,0.20571045319536,125840,0.31430553107223,797769,24.93,104370,21470,606989,190780
2025-02-04,63.41%,+0.68%,2.14%,4%,0.17645169165928,91555,0.32555017180309,775024,25.9,77823,13732,584681,190343
2025-02-03,62.74%,+0.53%,1.92%,3%,0.26189793695383,154079,0.32176900284673,727577,25.89,122101,31978,550457,177120
2025-01-31,62.21%,-3.08%,1.84%,4%,0.25134562061654,214816,0.29083014889386,870501,26.9,171668,43148,674373,196128
2025-01-30,65.29%,-4.14%,2.84%,4%,0.14722616789798,144570,0.29605298142034,853053,27.99,126017,18553,658193,194860
2025-01-29,69.43%,+0.91%,4.19%,11%,0.1835983152881,107350,0.29631827779236,834361,27.51,90698,16652,643639,190722
2025-01-28,68.52%,-1.84%,3.89%,9%,0.15667254293103,129257,0.30493776034689,803535,27.46,111749,17508,615765,187770
2025-01-27,70.36%,+3.34%,4.49%,12%,0.19704692464172,157116,0.31015698148081,754222,26.97,131253,25863,575673,178549
2025-01-24,67.02%,-3.61%,3.41%,7%,0.25287195292799,187803,0.28421645863631,863633,27.77,149898,37905,672498,191135
2025-01-23,70.63%,+2.25%,4.58%,14%,0.12388295686455,322714,0.30392465037999,796445,28.33,287142,35572,610806,185639
2025-01-22,68.39%,-2.13%,3.85%,10%,0.17064843963373,162877,0.31688023468094,755963,27.65,139134,23743,574056,181907
2025-01-21,70.52%,-10.50%,4.54%,14%,0.19418698401487,179220,0.32971574548741,695932,27.47,150077,29143,523369,172563
2025-01-17,81.02%,+2.28%,7.96%,35%,0.2372700007572,375822,0.31302875634007,1312237,27.51,303751,72071,999397,312840
2025-01-16,78.74%,-4.94%,7.22%,32%,0.2273660725604,145233,0.31780503244999,1280241,27.72,118329,26904,971495,308746
2025-01-15,83.68%,-8.12%,8.83%,40%,0.18158375894053,212613,0.31447538022554,1250258,27.96,179939,32674,951146,299112
2025-01-14,91.79%,-12.24%,11.47%,43%,0.198928051755,343590,0.31197554706677,1203117,27.88,286581,57009,917027,286090
2025-01-13,104.03%,-4.62%,15.45%,54%,0.19911498562514,181016,0.31284991453765,1159811,31.02,150958,30058,883430,276381
2025-01-10,108.65%,-5.47%,17.37%,61%,0.15315861233146,296868,0.30913682162289,1254085,32.31,257439,39429,957948,296137
2025-01-08,114.13%,+4.53%,19.14%,66%,0.12002441000605,218407,0.30751262182644,1228076,32.96,195002,23405,939246,288830
2025-01-07,109.60%,+1.75%,17.67%,63%,0.1740772590906,240289,0.3098112450247,1174809,33.37,204662,35627,896930,277879
2025-01-06,107.85%,+8.98%,17.11%,62%,0.15217991932364,291914,0.31987353915399,1093799,32.82,253358,38556,828715,265084
2025-01-03,98.87%,-1.77%,14.20%,52%,0.16729038456127,290395,0.3254442830632,1169914,31.65,248777,41618,882658,287256
2025-01-02,100.64%,-5.99%,14.77%,54%,0.16044997039668,211680,0.32707397427889,1132298,30.66,182412,29268,853229,279069
2024-12-31,106.63%,-6.21%,16.71%,59%,0.10455912797813,193141,0.32590294061993,1107121,31.34,174858,18283,834994,272127
2024-12-30,112.85%,-3.17%,18.73%,65%,0.1776344867254,194504,0.33111482570241,1039208,32.01,165165,29339,780705,258503
2024-12-27,116.02%,+3.14%,19.75%,66%,0.22713772396938,303265,0.31446213211073,1173189,32.2,247132,56133,892524,280665
2024-12-26,112.88%,+6.34%,18.74%,65%,0.18655924848749,381461,0.31589832185177,1101399,32.99,321485,59976,836994,264405
2024-12-24,106.54%,-1.86%,16.68%,60%,0.11831710577845,165625,0.31116388693978,1093137,31.14,148102,17523,833715,259422
2024-12-23,108.39%,+3.44%,17.28%,63%,0.15225349358581,253384,0.33280415374846,999054,30.9,219903,33481,749588,249466
2024-12-20,104.95%,+1.02%,16.17%,59%,0.22531603168501,321904,0.34294859306491,1171865,29.82,262711,59193,872606,299259
2024-12-19,103.93%,+1.36%,15.84%,58%,0.16396427117824,211625,0.34173138257362,1153944,29,181814,29811,860041,293903
2024-12-18,102.57%,-19.16%,15.40%,58%,0.19484150857065,282028,0.34059886456726,1125910,28.55,236038,45990,839856,286054
2024-12-17,121.73%,+11.85%,21.60%,71%,0.12734341907785,431157,0.33965677640457,1092963,31.26,382454,48703,815853,277110
2024-12-16,109.88%,+20.68%,17.76%,64%,0.13357102133571,282334,0.37793883056171,970040,29.44,249066,33268,703979,266061
2024-12-13,89.20%,-2.77%,11.07%,48%,0.26539375265267,229569,0.38346154782482,1136569,27.99,181421,48148,821540,315029
2024-12-12,91.96%,-3.78%,11.96%,48%,0.26656131716031,202779,0.40015311725393,1115607,28.75,160102,42677,796775,318832
2024-12-11,95.74%,-6.35%,13.19%,52%,0.30582278973043,403131,0.42063657947061,1060312,28.97,308718,94413,746364,313948
2024-12-10,102.09%,-4.99%,15.24%,57%,0.62260206747989,254596,0.39332322383886,988652,26.93,156906,97690,709564,279088
2024-12-09,107.08%,-13.19%,16.86%,61%,0.3060371099024,169282,0.38895445862778,943814,27.93,129615,39667,679514,264300
2024-12-06,120.27%,+3.08%,21.13%,69%,0.21834824414561,329696,0.37157815252957,1089856,29.06,270609,59087,794600,295256
2024-12-05,117.18%,+16.59%,20.13%,65%,0.18373856778825,586707,0.3924322652849,981655,28.63,495639,91068,704993,276662
2024-12-04,100.59%,+3.96%,14.76%,57%,0.21617873339812,120139,0.39070595574347,963075,27.03,98784,21355,692508,270567
2024-12-03,96.63%,-5.88%,13.47%,54%,0.19273852250311,137252,0.39795113324779,939124,27.44,115073,22179,671786,267338
2024-12-02,102.51%,-8.33%,15.38%,58%,0.22485435966001,256509,0.40471519048015,879200,27.27,209420,47089,625892,253308
2024-11-29,110.84%,-11.19%,18.08%,64%,0.23430085449697,289762,0.38373043665831,1039212,29.05,234758,55004,751022,288190
2024-11-27,122.03%,-5.28%,21.70%,70%,0.21942868368984,260698,0.37394518995752,1011269,30.89,213787,46911,736033,275236
2024-11-26,127.31%,-3.38%,23.41%,71%,0.20231626692163,412457,0.36913146301076,950028,30.33,343052,69405,693891,256137
2024-11-25,130.69%,+8.92%,24.51%,75%,0.14078008629651,240327,0.38633124000878,896704,29.67,210669,29658,646818,249886
2024-11-22,121.78%,+1.22%,21.62%,70%,0.1624631570235,252809,0.37144508437443,1020362,27.9,217477,35332,744005,276357
2024-11-21,120.56%,-7.62%,21.22%,70%,0.15743429668856,223592,0.37524854131363,992532,27.82,193179,30413,721711,270821
2024-11-20,128.17%,+6.71%,23.69%,71%,0.15061426047856,401233,0.38011135697853,943647,28.45,348712,52521,683747,259900
2024-11-19,121.46%,+1.56%,21.52%,71%,0.22173574041864,183330,0.38859328743177,907143,27.57,150057,33273,653282,253861
2024-11-18,119.90%,-32.79%,21.01%,70%,0.22109783661608,189087,0.3922065096852,859959,26.44,154850,34237,617695,242264
2024-11-15,152.69%,+7.19%,31.63%,85%,0.19751264617539,365991,0.36815752344377,1053090,26.59,305626,60365,769714,283376
2024-11-14,145.50%,+0.63%,29.30%,84%,0.1406647955613,316190,0.37349134787238,1007482,27.37,277198,38992,733519,273963
2024-11-13,144.87%,+3.15%,29.10%,83%,0.10736592756562,328169,0.37384147427438,979663,26.46,296351,31818,713083,266580
2024-11-12,141.73%,+5.65%,28.08%,83%,0.13809663465063,341495,0.37523670922882,931749,26.84,300058,41437,677519,254230
2024-11-11,136.08%,+29.14%,26.25%,80%,0.18376929990157,497891,0.37003043615351,838597,27.26,420598,77293,612101,226496
2024-11-08,106.94%,+20.64%,16.81%,64%,0.1181074793806,475833,0.35300712519994,930463,24.88,425570,50263,687700,242763
2024-11-07,86.30%,+6.28%,10.13%,52%,0.17273681726066,144093,0.3587843905932,903256,23.45,122869,21224,664753,238503
2024-11-06,80.02%,+3.50%,8.09%,44%,0.1678278548096,153372,0.36542032080204,872195,23.1,131331,22041,638774,233421
2024-11-05,76.52%,+7.62%,6.96%,39%,0.10682366594253,156413,0.39239657694906,820375,22.99,141317,15096,589182,231193
2024-11-04,68.89%,-4.41%,4.49%,19%,0.20135338345865,95868,0.39702190547664,787430,22.33,79800,16068,563649,223781
2024-11-01,73.31%,+1.46%,5.92%,31%,0.21240409372614,187411,0.36386269984674,914830,22.41,154578,32833,670764,244066
2024-10-31,71.85%,-11.27%,5.45%,25%,0.16256558775837,164181,0.36350420671985,900420,22.18,141223,22958,660372,240048
2024-10-30,83.11%,+6.01%,9.10%,50%,0.12899056860244,269936,0.36403151317577,878675,23.28,239095,30841,644175,234500
2024-10-29,77.11%,-8.05%,7.15%,39%,0.17736667408986,222049,0.36412577784767,850115,22.68,188598,33451,623194,226921
2024-10-28,85.16%,+26.57%,9.76%,50%,0.15037309726801,359051,0.41343347036695,744707,22.73,312117,46934,526878,217829
2024-10-25,58.59%,+1.28%,1.15%,4%,0.16085103131328,212683,0.39681926038182,812953,20.57,183213,29470,582003,230950
2024-10-24,57.31%,-0.15%,0.74%,2%,0.15055481693598,90001,0.41103989987268,784668,20.63,78224,11777,556092,228576
2024-10-23,57.46%,-0.92%,0.79%,2%,0.20893449092344,76586,0.41777269571609,763774,20.54,63350,13236,538714,225060
2024-10-22,58.38%,+1.55%,1.09%,3%,0.18866933841967,110929,0.42858575963933,726273,20.93,93322,17607,508386,217887
2024-10-21,56.83%,-3.69%,0.59%,1%,0.17022853166822,129501,0.45595563273962,667346,20.7,110663,18838,458356,208990
2024-10-18,60.53%,-5.63%,1.78%,4%,0.18151127252267,184786,0.39203763814569,1055397,21.22,156398,28388,758167,297230
2024-10-17,66.16%,-1.94%,3.61%,11%,0.20589315893894,98466,0.39146791491852,1046363,21.41,81654,16812,751985,294378
2024-10-16,68.10%,+0.40%,4.23%,16%,0.15786996636892,118090,0.39753924250665,1032952,21.66,101989,16101,739122,293830
2024-10-15,67.69%,-2.71%,4.10%,14%,0.12452267041215,102480,0.40726636706894,1003319,21.27,91132,11348,712956,290363
2024-10-14,70.40%,+3.80%,4.98%,18%,0.16955260430073,168115,0.43164093177232,947941,21.33,143743,24372,662136,285805
2024-10-11,66.61%,-2.28%,3.75%,12%,0.24678150932266,156405,0.40971422960906,1033766,20.83,125447,30958,733316,300450
2024-10-10,68.89%,-0.16%,4.49%,15%,0.16567796610169,101787,0.41835990369736,1009173,20.91,87320,14467,711507,297666
2024-10-09,69.04%,-4.10%,4.54%,15%,0.22180565969619,87992,0.4250256194731,990085,20.5,72018,15974,694784,295301
2024-10-08,73.14%,-0.98%,5.87%,25%,0.16559668533443,102400,0.42431094952702,976274,20.71,87852,14548,685436,290838
2024-10-07,74.12%,-3.17%,6.18%,26%,0.18025638437468,116928,0.43671613889119,934535,20.9,99070,17858,650466,284069
2024-10-04,77.29%,-2.44%,7.21%,36%,0.22938098219877,164919,0.40341707525318,1053628,21.4,134148,30771,750759,302869
2024-10-03,79.73%,-2.62%,8.00%,38%,0.19320748937474,93489,0.41034118155148,1041733,21.2,78351,15138,738639,303094
2024-10-02,82.35%,+2.25%,8.85%,43%,0.32278920181071,120100,0.4002246848438,1019547,21.49,90793,29307,728131,291416
2024-10-01,80.10%,-2.53%,8.12%,39%,0.21192161429429,133212,0.39758667045294,999083,21.97,109918,23294,714863,284220
2024-09-30,82.63%,+8.06%,8.94%,43%,0.16483026312968,271586,0.41567524838131,929463,22.93,233155,38431,656551,272912
2024-09-27,74.58%,-0.56%,6.33%,29%,0.13947036569987,275598,0.40999738744231,1020033,22.48,241865,33733,723429,296604
2024-09-26,75.14%,+0.99%,6.51%,32%,0.16014142730868,129937,0.41637125362552,1002060,22.29,112001,17936,707484,294576
2024-09-25,74.15%,-3.09%,6.19%,28%,0.18638764557392,111855,0.41575065852267,987874,22.18,94282,17573,697774,290100
2024-09-24,77.24%,+3.09%,7.19%,35%,0.25260983184884,183104,0.41757698999275,955746,22.63,146178,36926,674211,281535
2024-09-23,74.15%,-7.86%,6.19%,28%,0.22036034785827,211054,0.42846509590572,900073,22.31,172944,38110,630098,269975
2024-09-20,82.00%,+20.54%,8.74%,40%,0.20898126257375,624382,0.43268032721215,1037166,21.85,516453,107929,723934,313232
2024-09-19,61.46%,-6.51%,2.08%,5%,0.27386534918774,152125,0.44598182022349,1004405,19.51,119420,32705,694618,309787
2024-09-18,67.98%,-2.77%,4.19%,15%,0.26728052244071,140108,0.44887489146271,984496,19.65,110558,29550,679490,305006
2024-09-17,70.75%,-1.51%,5.09%,18%,0.15510942751481,102762,0.45907643722316,962846,20.16,88963,13799,659901,302945
2024-09-16,72.26%,-2.93%,5.58%,21%,0.22061158279837,123781,0.46730516396186,925199,20.09,101409,22372,630543,294656
2024-09-13,75.19%,-5.75%,6.53%,30%,0.28699390275739,221843,0.49480111099546,1091438,20.65,172373,49470,730156,361282
2024-09-12,80.94%,-1.89%,8.39%,36%,0.4529145732844,173802,0.49935012926157,1052061,20.4,119623,54179,701678,350383
2024-09-11,82.82%,-21.51%,9.00%,40%,0.45388785729733,389924,0.52565625343593,985191,20.64,268194,121730,645749,339442
2024-09-10,104.33%,-4.38%,15.97%,54%,0.67347103037508,270289,0.47418159677691,910372,23.45,161514,108775,617544,292828
2024-09-09,108.70%,-11.13%,17.38%,58%,0.31159729128191,221576,0.46927691949018,876002,24.25,168936,52640,596213,279789
2024-09-06,119.84%,+15.68%,20.99%,63%,0.1658856671082,514025,0.45745670386282,936996,23.92,440888,73137,642898,294098
2024-09-05,104.16%,+12.42%,15.91%,54%,0.20126855027162,118749,0.46365220271824,919036,22.39,98853,19896,627906,291130
2024-09-04,91.74%,-8.85%,11.89%,43%,0.26057146029572,136235,0.46205277862798,893266,22.12,108074,28161,610967,282299
2024-09-03,100.59%,+0.02%,14.76%,52%,0.16612340850051,236119,0.48139673110802,829954,23.14,202482,33637,560251,269703
2024-08-30,100.56%,+4.49%,14.75%,52%,0.17294175597249,371473,0.47454125966225,915842,23.42,316702,54771,621103,294739
2024-08-29,96.07%,+23.27%,13.29%,49%,0.22418968153588,259396,0.50025225775021,865332,21.51,211892,47504,576791,288541
2024-08-28,72.80%,+2.36%,5.76%,26%,0.27768209219055,112758,0.49351142577904,857289,19.9,88252,24506,574009,283280
2024-08-27,70.44%,-3.09%,4.99%,19%,0.30931316979677,112034,0.4946427634329,825965,20.74,85567,26467,552617,273348
2024-08-26,73.53%,+1.96%,5.99%,27%,0.20237771276958,141390,0.52008266672959,773035,21.36,117592,23798,508548,264487
2024-08-23,71.57%,-0.89%,5.36%,21%,0.18848779127039,136335,0.4897247636156,855829,22.21,114713,21622,574488,281341
2024-08-22,72.47%,-2.33%,5.65%,23%,0.22895118783897,80441,0.48658816063181,843282,22.12,65455,14986,567260,276022
2024-08-21,74.80%,+2.06%,6.40%,27%,0.27336559445868,80520,0.48969338965321,823142,22.55,63234,17286,552558,270584
2024-08-20,72.74%,-2.87%,5.74%,24%,0.19051362683438,104489,0.49560257831733,795855,22.28,87768,16721,532130,263725
2024-08-19,75.61%,-5.28%,6.67%,29%,0.173588844978,141651,0.52801546252784,736806,22.66,120699,20952,482198,254608
2024-08-16,80.89%,-0.88%,8.38%,35%,0.25117470411588,141658,0.47083762988285,1099735,22.4,113220,28438,747693,352042
2024-08-15,81.77%,-0.57%,8.66%,36%,0.28050339861363,133189,0.47469507901949,1089139,22.53,104013,29176,738552,350587
2024-08-14,82.34%,-6.10%,8.85%,37%,0.24875724937862,102493,0.48206000337898,1061441,21.99,82076,20417,716193,345248
2024-08-13,88.43%,-4.58%,10.82%,39%,0.24873330262552,103018,0.49098422940407,1037977,22.27,82498,20520,696169,341808
2024-08-12,93.02%,-4.24%,12.30%,41%,0.23088906795595,114565,0.50406777130915,1007575,21.88,93075,21490,669900,337675
2024-08-09,97.25%,+2.43%,13.68%,45%,0.26250770269081,172100,0.49104589937347,1115441,21.93,136316,35784,748093,367348
2024-08-08,94.82%,+1.62%,12.89%,43%,0.2048643932233,132564,0.50577297034516,1090276,21.75,110024,22540,724064,366212
2024-08-07,93.20%,-0.68%,12.36%,42%,0.46501950245901,112304,0.51236260252859,1073478,20.83,76657,35647,709802,363676
2024-08-06,93.88%,-1.20%,12.58%,42%,0.32635631192545,126102,0.5296635530704,1045291,21.28,95074,31028,683347,361944
2024-08-05,95.08%,+12.99%,12.97%,43%,0.33537659364766,210008,0.56064286633483,982317,20.65,157265,52743,629431,352886
2024-08-02,82.09%,+3.69%,8.76%,38%,0.49609119787325,265628,0.53970717925042,1113895,21.07,177548,88080,723446,390449
2024-08-01,78.40%,+4.01%,7.57%,35%,0.34163205951033,191899,0.55363296648795,1090119,21.71,143034,48865,701658,388461
2024-07-31,74.39%,+1.76%,6.27%,28%,0.34032998500068,147443,0.55299462885284,1050722,22.67,110005,37438,676578,374144
2024-07-30,72.63%,+0.28%,5.70%,26%,0.45473963225549,226116,0.57710243897915,1020308,22.4,155434,70682,646951,373357
2024-07-29,72.35%,-2.52%,5.61%,25%,0.29040009410025,153586,0.59543673428897,964968,23.6,119022,34564,604830,360138
2024-07-26,74.87%,-10.19%,6.43%,28%,0.31927070457355,213458,0.54876755844145,1161348,24.13,161800,51658,749853,411495
2024-07-25,85.06%,-0.18%,9.73%,37%,0.2883589913536,171058,0.56205148462703,1138848,23.95,132772,38286,729072,409776
2024-07-24,85.24%,-13.80%,9.78%,38%,0.42105263157895,237114,0.55173310715295,1097696,24.01,166858,70256,707400,390296
2024-07-23,99.03%,-5.08%,14.25%,42%,0.22690662714376,144867,0.55623933601319,1076264,25.5,118075,26792,691580,384684
2024-07-22,104.11%,-2.65%,15.90%,44%,0.23391692791539,246391,0.59575919878495,993925,25.22,199682,46709,622854,371071
2024-07-19,106.77%,-13.27%,16.76%,45%,0.33189891189891,379458,0.55075834145789,1560387,24.97,284900,94558,1006209,554178
2024-07-18,120.04%,-21.15%,21.05%,55%,0.28141266005611,461347,0.54701636305997,1522524,25.88,360030,101317,984168,538356
2024-07-17,141.18%,-2.19%,27.90%,72%,0.21766118508591,379780,0.55394334315183,1476630,27.98,311893,67887,950247,526383
2024-07-16,143.37%,+13.35%,28.61%,73%,0.26029061672485,433574,0.55872251360579,1389651,28.54,344027,89547,891532,498119
2024-07-15,130.02%,+20.01%,24.29%,60%,0.2286931259005,312120,0.58801780590096,1294965,27,254026,58094,815460,479505
2024-07-12,110.01%,+3.80%,17.81%,50%,0.32326316440492,406521,0.57483379134994,1440680,26.05,307211,99310,914814,525866
2024-07-11,106.21%,-0.79%,16.58%,46%,0.38212892635268,261854,0.56349753409793,1406316,25.57,189457,72397,899468,506848
2024-07-10,107.00%,+10.32%,16.83%,47%,0.27462046194163,402246,0.57915605187044,1319088,24.97,315581,86665,835312,483776
2024-07-09,96.67%,-14.26%,13.49%,43%,0.38538469356642,204462,0.58762244000393,1276069,24.6,147585,56877,803761,472308
2024-07-08,110.93%,-7.23%,18.11%,50%,0.35449543607629,235349,0.60838191284057,1207623,24.45,173754,61595,750831,456792
2024-07-05,118.16%,-7.17%,20.45%,52%,0.3144190832319,314250,0.58829658780913,1420636,24.18,239079,75171,894440,526196
